sentence,intensity,sentiment
They also have a mobile application..,0.5,Positive
"This is an honest review about the digibank, I am using samsung note 3 phone and earlier it was working perfectly..",-0.30000001192092896,Negative
"The app is very good.We get a QR code and link through which we receive payments in seconds.The customer just have to scan the QR code and payment is made with seconds.It takes less 24 hours to money gets transferred in your bank account.Daily transfer limit is ₹20, 000 and monthly limit is ₹50, 000 and you also change your bank details in future.Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.6000000238418579,Positive
Yesterday I went to the Bank of India to open an account in the bank.And my account was open only in 5 mints.The service of that bank is too fast.And behavior of colleague of that bank is too good.And all colleagues of that is too serious about his job its a good thing.All colleagues are taking in very polity with every one.They do his very well and on time.All services of that is very easy to use.Internet banking is also so simple.ATM is good when I go to ATM to take some I can easily understand the machines function and it will get it out easily with recepit.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
Internet banking facility is not good and not also not promoted by the bank..,-0.8000000119209291,Negative
"I have open a student account in SBI bank Orissa, Dhenkanal branch, infarct I have opened my account with 0rs balance.No limit for student account also there are all facilities provided to student account to including debit card..",0.0,Positive
As per income and jon security this bank is good but in terms of working envoirment and peace pf mind it is one of the worst place..,-0.8000000119209291,Negative
Then after 1 month I called them up and told them to cancel my pack..,-0.8000000119209291,Negative
I have an account in bank of india since 2003..,0.0,Positive
Manager must try to change the behaviour of anger staff for the good future of the bank.The pass book entry machine doesn't work at 90% of times and as I told you above that this bank is overcrowded and now machine is not working this lead to double the work on employes.I think employees are very few by comparing to the work because I applied for my check book and it comes after 2 months and they give a commitment od 20 days..,-0.8000000119209291,Negative
"Different different types of loan are provide like Home loan, education loan, car loan etc.Good ATM services also they providing to us and cover almost all part of India..",0.8999999761581421,Positive
I had to wait.By the other things which are related to Bank services are quit good..,-0.20000000298023224,Negative
"I also have accounts with bank of india,they are not as bad as portrayed by others here.my account is at delhi, and the staff is very cooperativeand helpful..somewhat officious( read slow at ) but thats true of mostnationalised banks...on the whole I would still work with this bank.they have improved quite a lot after their public issueabout 5 years back.howvere, the share price drop has disappointed lots of people..soasasasd l;fgl lf;gl  l;gh  lg;hl lt;ghl  lth;g;  gl;hlthis damn 100 word limit ;g g;hgl hlt;hot t;yoy t[y[t10000 monkeys typing away..... ld;fwrl; togpot  oytportr; lr;gl  tl;l lth;tl  t;lh  hl;lh lt;ulh yl;lurkglk tkyl;k; tl;l ylt;l  lh;tyl l;tyul; yul;ll;gl t t;l;Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.5,Positive
As there is no meaning to provide Internet banking facility if they can not arrange instant technical support and special the 24hrs customer service which is worthless.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.0,Positive
The virtual Bank of pay tm the Paytm payment bank is one of the most useful idea in recent years..,0.30000001192092896,Positive
We can make fixed deposit with as much as sort of money we want for the long time of period or short time of period....Read More.,0.10000000149011612,Positive
"Digibank has recently launched a branchless, paperless bank within India with an online only model, calling it out Digi Bank..",0.0,Positive
"The concept is very nice for online banking system, but this paytm payment bank in the beta stage, so they need lots of improvements..",-0.30000001192092896,Negative
HiI would like to share my experience that I have faced because of Poor Customer service Bank of indiaI was have saving account in Bank Of India when my family opened the account bank said that you will have to maintain 2000rs always we were agree that okay but one day I went bank for depositing my amount and I updated my passbook my amount didn't updated and checked my passbook my amount had been withdrawal from another source which I didn't use then contact to bank and informed about this that I had been fraud my amount has been withdrawal then they checked and said that you have already used this amount from online website then I said that I didn't use this amount any online shopping I don't use this account for online shopping but bank was not agree then I said that please investigate but bank manager wasn't agree she says that you can contact your near police station after that I requested to bank manager that sir I am belong to poor family where I will go please refund my amount my amount was 7000rs which is very important for middle class family but bank didn't respond they are behaving very rudely then I said them if any customer faces fraud then bank will processed refund as per RBI guideline but after that bank didn't respond I was fed up this bank seriously guys don't open any account,-0.699999988079071,Negative
It is easy to way loan on this bank..,0.8000000119209291,Positive
Now u understand Only bank related I go Bihar from New delhi ..,0.30000001192092896,Positive
I think state bank's ATM counters are more than all others bank .I have open a single account few months ago ..,-0.10000000149011612,Negative
"Somany atm's placed in my near areas but there is no money for withdrawl, if I withdrawl from other banks they send me a message please visit near to sbi atms but there is no money..",-0.6000000238418579,Negative
The staff and customer service is very rude.. if you using paytm's this service than you will get a cashback also.now talk about it's design so I lave the paytm logo and other app and website feature to make it easy to operate..,-0.699999988079071,Negative
"Hello friends,I am belongs to a small city Ujjain, mpAnd my banking experience with this banking jaint of India is very bad many times.Specially in rural areas..",-0.699999988079071,Negative
The employees are very rude with the customers..,-0.8000000119209291,Negative
This paytm bank transfers  money bank to bank without any charges penalties..,0.5,Positive
But my account has not opened yet..,-0.699999988079071,Negative
I have registereed as an user or bank account holder about a month ago in order to some of internet banking options..,-0.4000000059604645,Negative
Hi friends today I am going to share my experience with state bank of india.This the indias largedt bank.this is a nationalise bank.And it has the highest Account holders bank.It has most branches than the other banks.when I was in class 11 I open a student account on this bank.And it was open in 3 days.till then I have this account I got interests on it an then I request for ATM and I also got the atm and now I can buy anything from internet.And now throgh state bank buddy we can do net banking throgh sbi.so I like this bank.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.6000000238418579,Positive
Paytm is the best and secure app used in andriod for payment and billing..,0.8000000119209291,Positive
Why?.,-0.5,Negative
We can send small to big amounts.thanks to paytmFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
Started with 72811011 .When I apply My account is open 3 days of working only its really great service guys .and I am studing so they will provided at my hostel room .i loved that service .And than I apply ATM than bank provided me on the same day guys .yes u read correct on the same day .And than I aplly net banking after filling bank of india form my Net banking BOI is ( ANUJ ) .Customer service is outstanding .I used this BOI account since 11 months .So guys its my personal views u have to open account on BOI As soon as possible .Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
"Some things about bank of India are good for example the minimum amount necessarily kept in the bank is 1000₹ .While in several other private as well as natinalised banks the limit is 30003, 5000₹ to upto even 10000₹ .But sometimes the attitude of their employees seems off a bit .They seem frustated and this makes me to not want to go there.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.6000000238418579,Negative
Staff attitude is also very gentle to me..,0.8999999761581421,Positive
Should be active today!.,0.4000000059604645,Positive
Now we can buy gold with online price which is a new concept on Paytm we can start buying gold from 1 rs to 1000rs with online gold price..,0.6000000238418579,Positive
Even forms are not available.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.30000001192092896,Positive
State Bank of India ( Sbi) bank is a public sector bank and it's mostly people using bank and more over thousands of employees are working in sbi banks to give service to the public in terms of money and it's highly reputated bank in India but know the bank is not maintaining the customer servic...Read More.,-0.8000000119209291,Negative
"They are giving facility for 10000/- for initially wallet in a month, if you have credited 10000/-, then you can't credit more ->for that you need to convert to saving account by giving aadhar card number, pan card ...Read More.",-0.4000000059604645,Negative
And experience was superb..,0.8999999761581421,Positive
The main problem i face always is of notifications regarding deposits and withdrawals from my account..,-0.8000000119209291,Negative
It minimize wasting of time to open account in bank and provide account that give all the facility that original account holder with passbook get.it also minimize effort to handl...Read More.,0.8000000119209291,Positive
You can use this bank service on zero balance even you open someone accounts throgh your digi savings than you get Rs..,-0.6000000238418579,Negative
So I was quit satisfied with Bank of India.Bank of India provide advanced banking services to the customers.This Bank also provide online facilities like net banking and online transactions etc.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
It is fully trusted.3) Their branches are available all over India ..,0.10000000149011612,Positive
"Try this app today, even you will have the same experience.Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.699999988079071,Positive
Bank of india is not good bank..,-0.8000000119209291,Negative
I have SBI bank account since one year..,-0.30000001192092896,Negative
The State Bank of India was the first to support the Home loan the Government will give the subsidie on the loan( .4.).,0.10000000149011612,Positive
PayTm is widely used Online Money Wallet in India and is quite popular..,0.20000000298023224,Positive
I order anything from home ..,0.5,Positive
Hi friends it  so  much rubbish  bank it has no any rule and regulations..,-0.8000000119209291,Negative
It provides better management to its customers also.But there is a large scope for betterment and it depends on top management..,0.10000000149011612,Positive
Till now I didn't getting the refund money.I had many electricity bills payment and got successful.So in some cases I like using Paytm but in many cases I won't.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.5,Positive
Bank of india is one of the largest bank of indian country..,0.20000000298023224,Positive
In bank transfers we can transfer money only the bank time..,0.0,Positive
That makes up for their Crappy Employes.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
First it will be ewallet then automatically converts into SB account..,-0.20000000298023224,Negative
( 5) Its transaction charges also very less as compared to other banksOverally the bank is such awesome and provides very good customer services..,0.8999999761581421,Positive
I used Imps fund transfer..,0.0,Positive
There have been several occasions when the Rs.100 denominations was not available which caused a lot of inconvenience..,-0.8000000119209291,Negative
Most government offices are alike.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
That bank is very lovely.I have account in this bank.this bank is service is very good really.this bank is a very popular.this bank creat a account is very easy.This bank have many taype of banifit.afterthat this bank ATM facility is very beautifull.i happy.otherwise everything online transtion is very easyli by the bank.Its bank Internet facility lovely.rally this bank net banking service is very nic.otherwise Now you will get transtion by the mobile phone.i am account holdar in this bank.that I know this bank customer service is so good.is beautiful.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.20000000298023224,Positive
"50, 000 or Rs 2 lakhs, someone is there standing right behind your shoulder counting your money with you!DON'T WORRY ABOUT MODERNIZATION!4.a..",-0.699999988079071,Negative
All the bank or Account related details are available at your Paytm app..,0.4000000059604645,Positive
I have bank of India account More than 3 Years.I am doing maximum transactions from this bank..,0.0,Positive
"SBI gives to All Customer Home Loan, Student Loan, Car Loan, ATM Card, Net Banking, Credit/Debit Cards etc.I use many times State Bank ATM Card for Instant Money..",0.699999988079071,Positive
"Then I mailed to the Chairman, but did not get any reply..",-0.699999988079071,Negative
I am very happy about the response of bank o India payment system..,0.8000000119209291,Positive
It does not work..,-0.8000000119209291,Negative
I dislike this bank because of some problem to withdraw higher amountFlag This ReviewIrrelevantFakeJunk   Thank You!.,-0.699999988079071,Negative
it is good but It could be the best..,0.20000000298023224,Positive
But in this bank staff members are very low in numbers and also they have only one computer system..,-0.8000000119209291,Negative
"Then I applied for internet banking, but they doesn't provide me..",-0.8000000119209291,Negative
To the cuatomers they are using only english so the customers who are not having english knowledge they feel uneasy to talk and asking doubts to the bank staff.Jewel loan system is very worst..,-0.8000000119209291,Negative
: )Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
initially they said that passbook will be given in 3 days and checkbook will be given in 4 days..,-0.4000000059604645,Negative
"It is very nice of doing transactions as you need to carry cash simply scan, write and pay..",0.8999999761581421,Positive
'DBS bank offers a wide range of features Digi is a part of that Di...Read More.,0.30000001192092896,Positive
But they take 2 Month's..,-0.5,Negative
"It is a universal bank and has operations in consumer, corporate and institutional banking and treasury services..",0.10000000149011612,Positive
There is no Comparson of the manager here.Bangiya is icon.. in jharkhand so we called it lead bank of jharkhand..,-0.6000000238418579,Negative
Its my student account..,0.0,Positive
"After waiting for another half an hour, signature on my cheque got verified..",-0.8000000119209291,Negative
I have quite bad experiences with this bank.There have one only one staff for cash deposits or withdrawal..,-0.8000000119209291,Negative
"Review, process, close and administer loan proposals.",0.0,Positive
I hold a savings account with state bank of India..,0.10000000149011612,Positive
No hassle..,0.8999999761581421,Positive
"If activities are well, can open account .Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.699999988079071,Positive
"I am roaming here and there from past two months to get back my money, launched a FIR in my area police station, called the customer care SBI several times, every time they said, my account will be credited within 45 days..",-0.6000000238418579,Negative
"The staff over here are very cooperative , all the members tell us if we are doing something wrong ..",0.8999999761581421,Positive
I am a regular user and banker at sbi and the services provided by sbi are just fabolous.I must say that in this date our country india is one of the fastest growing economy and sbi has played a majoy role in developement of it.Most citizens in india have their bank accounts in sbi as it is the most trusted bank in india.Sbi has most number of bank branches and atm and cdm machines all over the country..,0.6000000238418579,Positive
Very delayed processing and careless staff..,-0.8000000119209291,Negative
I asked for name changing on 2-3-2019 till now they didnt change..,-0.699999988079071,Negative
"Or for doing payment, emi..",-0.10000000149011612,Negative
State bank mobile banking:It is the verry update technology of state bank.This type of personal banking people can handle any type of banking problem.Any time any where any one can manage money problem..,-0.20000000298023224,Negative
I can easily get my money and pay my bills from house not best to go outside.We can also withdraw money in our bank accounts this is very good app for all online banking.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
Like all other Indian Citizen I am also a state bank of india's a/c holder..,-0.20000000298023224,Negative
Though one gets the help required through e-mail where they are very supportive..,-0.20000000298023224,Negative
"And the posting is promotion to improve the our status.Benefits of this job, 100% job security with permanent, year once increment for salary, all the government holidays bank will be leave..",-0.10000000149011612,Negative
But I am unable to receive login id or password..,-0.8000000119209291,Negative
I think this is the first bank which provid3ee all the bank thing virtuall6y on India..,0.10000000149011612,Positive
It is one of the best method for online transactions in india ..,0.8999999761581421,Positive
"The bank require more part network, more member, more salary, more updated software, fast internet connection, more electronic supply, more people for working..",-0.20000000298023224,Negative
And there employees are very supporting persons..,0.5,Positive
"In service, one can visit various places including overseas along with family on a holiday for rest and recuperation..",0.5,Positive
The present Managing Director of the bank is Arundathi Bhattacharya..,-0.10000000149011612,Negative
Great banking service and it has very nice approach to fullfil all desires for the advancement and functionality for their costumer..,0.8999999761581421,Positive
I don't know what with this app..,-0.4000000059604645,Negative
You stand in the que and it takes forever for your turn to come..,-0.8000000119209291,Negative
I am using paytm 8 years ago..,-0.10000000149011612,Negative
"I was opened my account with this bank in 2015 in jandhan yojna and asked them for all details when I will I get my passbook, atm, cheque book etc..",-0.4000000059604645,Negative
I complained to the bank and the staffs said that the bank is like this..,-0.699999988079071,Negative
At present the bank have all technological facilities to compitate with any bank in India..,0.30000001192092896,Positive
"I aslo wrote a letter to BOI Manager, Tarakeswar Branch to open the ATM again but they also didn't hear my views.. branches are very much short you cant find easily branches of this bank..",-0.699999988079071,Negative
BOI is my banking solution from past year..,0.699999988079071,Positive
Takes only seconds..,0.4000000059604645,Positive
"He went to check his balance to a bank of India ATM in the morning of Sunday, the next day..",0.0,Positive
And they won't provide any service after retirement and there no any pension in special cases..,-0.8000000119209291,Negative
The interest was not reasonable as well.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.30000001192092896,Negative
This will remain paytm cash life long..,0.5,Positive
But their customer service is not good and is we mail them with any queries they will reply in about 2 weeks time .And even the loan which they have to sanction will take lot of time I mean it will take around 20 days which compared to private banks will take only 1.5 weeks.And some times even the internet banking facility won't work so I would better not recommend you to open an account here.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.699999988079071,Negative
When I complain to a branch manager they also not giving me positive response I think I want tclose my bank of india accountFlag This ReviewIrrelevantFakeJunk   Thank You!.,-0.699999988079071,Negative
But I am wrong within 20 mins only my account is start..,-0.699999988079071,Negative
The company can put in place account level restriction based on user's role/ section/ locality..,-0.10000000149011612,Negative
And of-course if there are ladies at the counters ......,-0.30000001192092896,Negative
so I...Read More.,0.0,Positive
I have very bad experience with this bank @ BOI .I called them 10 times on customer service but they hold the call on hold line for 7 to 8 mins still not respond the call..,-0.699999988079071,Negative
Buf after few months whrn I went there to submit coins they totally refused to take the coins..,-0.8000000119209291,Negative
"I have saving bank account in Bank of India Silchar branch from last two year.I had opened saving account with this bank because this bank is near my house.I am suffering from many problem from many problem from the day when I had opened account.The branch does not have even the basic systems like card swipe deposit system.Every bank have this facility, but this bank have not it.In this bank have to fill form to making deposit.The big problem of bank is link failure problem while internet banking.I had experience when I had to do emergency transaction the link failure problem comes.If I called customer care service number I am getting busy for long time.I had to wait for long time to talk customer care service.Many times customer care service person did not know any technical solution and they tell me my slow internet speed for link failure problem.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.6000000238418579,Negative
It is one of the very useful apps in India..,0.8000000119209291,Positive
Thanks and I love you bank of India.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
Today over 7 million merchants across india use this QR Code to accept payments directly into their bank account at 3% fees..,-0.10000000149011612,Negative
SCB is one of the most unethical banks where customer service is not a known term**.I am fed up with Standard Chartered Services..,-0.8000000119209291,Negative
His this is Anand..,0.20000000298023224,Positive
The most like in this app is cashback.. of ATM's in India to provide good services to the customers..,0.6000000238418579,Positive
I have my account in SBI  ..,0.0,Positive
I have use this bank ATM already .this bank was very bad service ..,-0.8000000119209291,Negative
"Union bank of india, my father account also available in this bank.This bank charges and interest is too high friends.before month my father account copy missing my father tell him to bank employes please give me copy of my account copy but bank emoloyes no any reaction.thus bank stuff not working well amytime.netbanling services of this bank is very low and works very slow, and afteroll some times nit working.customer service of this bank is too poor friends.its a only time waste bank.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.699999988079071,Negative
The special thing is the money can transfer in just seconds and it has paytm mall that makes us easily shop on paytm with great discounts..,0.8999999761581421,Positive
"We look forward to your feedback in future also.Thanks and Regards,Team SBIDisclaimer - The information in this mail is confidential and is intended solely for addressee..",0.6000000238418579,Positive
"Trusted, hassle free & rewarding, say hello to a new way of banking with digibank that helps you live more, bank less..",0.8000000119209291,Positive
Their lacks very basic infrastructure which should be essential in bank .West Bengal Govt should take an appropriate action over thier Banks .Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.699999988079071,Negative
"Syndicate Bank is one of the oldest Public Sector Bank in India headquartered at Manipal.Lets find the career prospects of Syndicate BankSalary and Benefits:The Salary for any PSU employee is the same, the difference only arises in the various perks being offered by the respective bank..",0.10000000149011612,Positive
"And now update in update why need access for our contacts, gallery, everything why this is not done and this is not write thing clearly I got ...Read More.",-0.8000000119209291,Negative
My personal experience I want to share here..,0.20000000298023224,Positive
I'm Jayveer Singh and using PayTm from very long time.. its net banking is also very dull I payed my credit card amount from other bank net banking then they deducted my amout but my payment is pending after that it clear after 17 days very slow service.so sadFlag This ReviewIrrelevantFakeJunk   Thank You!.,-0.8000000119209291,Negative
This app crashes many times ..,-0.8000000119209291,Negative
I am done my all family mobile rechatge with paytm also dth recharge done with paytm.we can easly add money in paytm wallet and used it in future.we can easly transfer the money with paytm with rregister paytm phone number.this all methods are very easy.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.8000000119209291,Positive
"They made me to visit SBI bank morethan 10 times.When I purchased shoes from flipcart, my back account balance gone under 2000..",-0.8000000119209291,Negative
Digibank App is designed with very nice themes and layouts and its designed like an on...Read More.,0.8999999761581421,Positive
HLO FRIEND I'M AMIT AND I'M GOING TO SHARE MY EXPERIENCE ON BANK OF INDIA..,0.8000000119209291,Positive
"Friends I am going to speak about bangiya gramin bank.My parents have an account nearest branch of this bank.From the experience of my parents I dont like to this bank.Some time it happen that no money in the bank and customers feel irritation.This bank has no proper office and good web design.Few of branches there are which are situated in long distance.This bank does not provide loan but nowdays this facilities has started.In this bank no suitable netbanking, phone banking etc.There is a great problem has occured that is ATM service.Moderndays atm is most important thing which are not present in this bank.But few atm are in kolkata and atm service is too poor and it work so slow.For a trandection it take long time.The behave of the staff unnatural.So    friends before making an account be carefull.I love all of you friends.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.5,Negative
"Previous month when I go to the SBI bank for a new bank account, I continue speaking sir to a employ but he did not listen me..",-0.699999988079071,Negative
Union bank has earnd a great name in the field of banking by theire ways of quality of works and skilled laboure who worked also there fundamental rights and securities provided by him is soo far and too good welll hear I would like to say that nice company it is in the name of banking and providing net facilites and much more things thankiyou.Flag This ReviewIrrelevantFakeJunk   Thank You!. :(,-0.4000000059604645,Negative
This think is best of paytm so I have give full 5 star review and I have liked this.. just an headache..,-0.20000000298023224,Negative
Intrest rates good.Mr Gurupada Malick is a genral manager of Bangiya Gramin Vikash Bank..,-0.10000000149011612,Negative
Complete the full kyc process of your paytm wallet to become an member of Paytm Payment Bank.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.699999988079071,Positive
"Paytm app give feature like booking texi, train, mobile recharge and many amazing feature..",0.8000000119209291,Positive
The Bank has its Holiday Homes in various centers across the country which can be used by its staff in service and even after retirement for a nominal fee.One can fly or travel in AC class during travel either on official trips or on pleasure trips with certain conditions..,0.6000000238418579,Positive
The paytm bank feature is awesome..,0.8999999761581421,Positive
Guys I want to tell u that the paytm is the one of the of great app which we can save you money in order to tranfer money to other  it is awsome and the great thing is that we can order and pay to anyone or in any places the app is also link wiith bank account so that we can also check your bank detail and transction such an amazing app .Flag This ReviewIrrelevantFakeJunk   Thank You!. and their cars are accepted buy all.Flag This ReviewIrrelevantFakeJunk   Thank You!.,0.6000000238418579,Positive
I am enjoying this paytm service and hopes you all also enjoy..,0.8999999761581421,Positive
I can check my transaction in details or transfer money very easily& fast ..,0.8999999761581421,Positive
"Dangerous to even try their service, seeing this kind of response from the beginning..",-0.8000000119209291,Negative
so please guys please install the mobile software or application in your smart phone and enjoy the life totally.thanking youregard sumitFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.5,Positive
"They provide all type of Debit Card like Visa, Master, RuPay, Maestro as per customer requirement.They provide free ATM transaction per month as - 3 transaction from Metropolitan City& 5 transaction from Non-metropolitan city ..",0.4000000059604645,Positive
I have been using DBS now since 2 years..,0.30000001192092896,Positive
I have never faced such type of problem in my whole life.Never create a account in bank of india bank..,-0.699999988079071,Negative
I would like to say Kotak 811 is one of the app where you can make you accout with mini kyc.Here yo get features like virtual 811 card and ths visa enebled.I takes half an hour to complete the process to register your mobile number on the app.You need to perform mini kyc to access so...Read More.,-0.5,Negative
He is too slow..,-0.8000000119209291,Negative
The union bank of india is one of the best bank for me bcos this bank provide easy facilities for  customers and accounts opening is verry easy bcos the staff of bank is support customers.i most like his umobile app it verry useful for recharge bill payment fund transfer etc.i will suggest my all friends n families alsoFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.8999999761581421,Positive
They do not do work speedily enough to ensure that there is no rush in the bank..,-0.699999988079071,Negative
I will give her negative ratting because they have no customer velue.thank you.Flag This ReviewIrrelevantFakeJunk   Thank You!.,-0.8000000119209291,Negative
The application resembles a virtual wallet ..,-0.30000001192092896,Negative
So its very pathetic to me..,-0.8000000119209291,Negative
They have to respect customerFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.4000000059604645,Positive
The bank staff was very lazy and didn't bother to reply to the customer..,-0.699999988079071,Negative
?...Read More.,0.0,Positive
They don't respect the importance of time for other.I want to clear one thing here is that this my personal experience and my intention is not to hurt any person.People across India believes in SBI and most of the lower and middle class families have there account in this bank..,-0.8000000119209291,Negative
I went to bank along with the latters for verification for Internet Banking..,-0.10000000149011612,Negative
SBI is a good and trusted bank among all other bank..,0.8000000119209291,Positive
"As a result she is unable to got any service like ATM card, net banking, Green Card ..",-0.699999988079071,Negative
Digibank is one of the best Banking apps in India ..,0.8000000119209291,Positive
"After some days, my account got credited for 60, 60, 60, 60, i.e four transactions were credited..",-0.30000001192092896,Negative
Bang on offerings for the light digital bank users..,0.6000000238418579,Positive
It's getting worse.this is a bad customercareservice..,-0.8999999761581421,Negative
I am a customer of sbi since last three years..,0.20000000298023224,Positive
"I feel Google pay and other UPI apps are million times betterMy first transaction took 1 day to process2nd one it never happened it was delayed for almost 5 to 10 days they kept asking me to contact the bank, bank folks said the issue is with PaytmEvery time I raised a ticket it used to get closed saying to contact the bank if not wait for 24 to 48 hoursTerrible supportMy recommendation use any other app expect Paytm for UPI transactionsFlag This ReviewIrrelevantFakeJunk   Thank You!.",-0.6000000238418579,Negative
SBI is India's largest bank and is controlled by govt..,0.0,Positive
And you have nice future with BOI Star !.,0.8000000119209291,Positive
I don't know these things but I have give rating y means it is the one of the famous in people that's y iam giving for uI have no much of experience just now I did some products to nowIts best for our assumption any bank details for us to solve it in my expectationsWhich words I say I don't anything of that cincept once see afterwards I told uFlag This ReviewIrrelevantFakeJunk   Thank You!.,0.10000000149011612,Positive
Paper works are also simple and we can do alone without any help.. this ATM machine is very easy to use and very secure .This bank Internet banking is very secure ..,0.8000000119209291,Positive
But bank of india atm service is not available..,-0.8000000119209291,Negative
"After admission in my college, I open a single savings account in bank of India..",0.0,Positive
"This incident happened in Mangalore, Bank of India branch, hampangatta city centre.Flag This ReviewIrrelevantFakeJunk   Thank You!.",0.0,Positive
Iwant u share with u all about of paytm information.Thats it so amazing app boz its make us life easy and safe..,0.8999999761581421,Positive
"One thing I noticed while doing transaction With  Bank Of India they do not care about any customer as they have fix Government jobs so they are not bothering about any thing.What I feel is  This is the only bank ever seen with the perfect team of looser, wrong commitments, negligent at customer service..",-0.8000000119209291,Negative
The Application is so awesome and paperless banking adds to the advantages ..,0.8999999761581421,Positive
It is a mobile only bank that enables you open to an account without any paperwork or signatures; all it requires ...Read More.,0.8000000119209291,Positive
never go for this 811 account,-0.8000000119209291,Negative
"This a bank has a branch in my area which is the nearest bank branch from my house I have a saving bank  account in this bank which let me do my all financial work very easily .This bank does not provide any phone banking  service rather than you can use its internet banking service only if you have a debit or ATM card, so don’t think to open a account if you want to use  phone banking service for money transaction ..",-0.6000000238418579,Negative
And who is sitting in deposit counter he is very old and very slow..,-0.699999988079071,Negative
The staff are ...Read More.,0.0,Positive
Moreover the SbI bank atms are almost not working most of the time either they dont have cash of the atm is out of order..,-0.699999988079071,Negative
Loan rates and features are also very nice and very comforting..,0.8999999761581421,Positive
You know I think it provides the fastest service as compare to the other services My friend told me tha this bank provides better services when I thinking to open an bank account..,0.8000000119209291,Positive
One of the best.bank ever..,0.8999999761581421,Positive
Everyone knows state bank of india is one of oldest bank..,0.0,Positive
"Today, I am going to share worst experience of my life with SBI..",-0.8000000119209291,Negative
So when I clicked for signup option and filled various fields like mob no and then the app asked for aadhaar uidai number and when I entered my uidai no it showed my aadhaar det...Read More.,-0.699999988079071,Negative
Bad customer services ..,-0.8000000119209291,Negative
I managed to ask about my query..,0.0,Positive
But Bank of india's customer do not get any facility from this bank..,-0.8000000119209291,Negative
Staff members are less because of lack of recruitment in SBH.I could not recommend this to my friends..,-0.6000000238418579,Negative
"A few years before, I was having Savings Account with Bank of India.I was having an amount of Rs.1, 25, 000/- in my account.Shockingly, one day I received a call from the branch that transaction of Rs.1, 20, 000/- has been made from my account.I approached the branch same day as well as next day and gave wriiten and online complaint for fraudulent account withdrawal from my account.I requested the bank staff to reverse fraudulent transfer and credit the same to my account.Bank of India authorities asked me lodge FIR with Police which was accordingly done by me with branch name, address and my personal details for proper investigation.Police however said that main culprit has escaped somewhere.When I followed up with the bank, they did not show their willingness in order to sort my matter.Later on, I was able to get my money only by filing case in consumer court considering few facts of Internet Banking which proved to be true in my case including transaction password plus other details.I was enforced to cancel my account with Bank of India and got my money invested in three instalments in Canara Bank.Flag This ReviewIrrelevantFakeJunk   Thank You!.",-0.6000000238418579,Negative
"But I can ignore it, because I feel very safe with this bank..",0.6000000238418579,Positive
This bank is sponsored by united bank of india & owned by Govt..,0.10000000149011612,Positive
I want to open an account on 811 kotak mobile app..,-0.10000000149011612,Negative
"And till now I don't have any negative feedback.It is very useful and easy to use.Now paytm started paytm mall and paytm bank even we can invest in gold as well.Uses of paytm: we can pay cash to stores, petrol pump, movies, insurance, electricity bill from paytm wallet.More cashback offer is available in paytm.Thank youFlag This ReviewIrrelevantFakeJunk   Thank You!.",0.5,Positive
International visa debit card & cheque books are also available from home..,0.30000001192092896,Positive
Service of this br is too fast..,0.20000000298023224,Positive
You have to attach an ADDRESS PROOF & IDENTITY PROOF COPY like1.Aadhar CardDriving Licence etcYou will be provided with a book and ATM and Credit card will be sent to you by post..,-0.20000000298023224,Negative
transection system is very in across the banks ..,0.10000000149011612,Positive
I approached the Bank and filed a complaint..,-0.699999988079071,Negative
"There's also I get troubled, because when was inquiring about my current balance, I did not get any satisfactory result ..",-0.8999999761581421,Negative
